"Time (ms)","Recording (a.u.)"
1.389844312E2,-9.439960122E-3
1.390052654E2,-1.042247936E-2
1.390260995E2,-1.112209633E-2
1.390469336E2,-1.152288821E-2
1.390677677E2,-1.158966310E-2
1.390886018E2,-1.142791752E-2
1.391094360E2,-1.098519750E-2
1.391302701E2,-1.016266551E-2
1.391511042E2,-9.073315188E-3
1.391719383E2,-7.985658012E-3
1.391927725E2,-6.910895929E-3
1.392136066E2,-5.646727979E-3
1.392344407E2,-4.268082324E-3
1.392552748E2,-2.843788359E-3
1.392761089E2,-1.232315786E-3
1.392969431E2,7.133386098E-4
1.393177772E2,2.896462101E-3
1.393386113E2,4.793872125E-3
1.393594454E2,6.173760630E-3
1.393802796E2,7.520643994E-3
1.394011137E2,9.108526632E-3
1.394219478E2,1.057122648E-2
1.394427819E2,1.164257899E-2
1.394636160E2,1.250451058E-2
1.394844502E2,1.334566064E-2
1.395052843E2,1.406166516E-2
1.395261184E2,1.435534842E-2
1.395469525E2,1.395263523E-2
1.395677867E2,1.295854710E-2
1.395886208E2,1.184124686E-2
1.396094549E2,1.072393171E-2
1.396302890E2,9.285075590E-3
1.396511231E2,7.451703772E-3
1.396719573E2,5.453129299E-3
1.396927914E2,3.354266286E-3
1.397136255E2,1.075859647E-3
1.397344596E2,-1.269940287E-3
1.397552938E2,-3.488034708E-3
1.397761279E2,-5.602299236E-3
1.397969620E2,-7.693671621E-3
1.398177961E2,-9.696850553E-3
1.398386303E2,-1.154324226E-2
1.398594644E2,-1.324889250E-2
1.398802985E2,-1.476540975E-2
1.399011326E2,-1.587629877E-2
1.399219667E2,-1.636094600E-2
1.399428009E2,-1.636372879E-2
1.399636350E2,-1.620671712E-2
1.399844691E2,-1.583906077E-2
1.400053032E2,-1.515843067E-2
1.400261374E2,-1.427175850E-2
1.400469715E2,-1.306345128E-2
1.400678056E2,-1.138972118E-2
1.400886397E2,-9.498573840E-3
1.401094738E2,-7.755255327E-3
1.401303080E2,-6.159282289E-3
1.401511421E2,-4.385418259E-3
1.401719762E2,-2.390841721E-3
1.401928103E2,-6.138518802E-4
1.402136445E2,6.310779136E-4
1.402344786E2,1.667193137E-3
1.402553127E2,2.997054020E-3
1.402761468E2,4.361776635E-3
1.402969809E2,5.075571593E-3
1.403178151E2,5.340821575E-3
1.403386492E2,5.909690633E-3
1.403594833E2,6.745758466E-3
1.403803174E2,7.173744962E-3
1.404011516E2,6.895096973E-3
1.404219857E2,6.280067842E-3
1.404428198E2,5.719877779E-3
1.404636539E2,5.096630193E-3
1.404844880E2,4.186034203E-3
1.405053222E2,3.175666556E-3
1.405261563E2,2.410149667E-3
1.405469904E2,1.897522714E-3
1.405678245E2,1.342977164E-3
1.405886587E2,5.706076045E-4
1.406094928E2,-2.565414179E-4
1.406303269E2,-8.129228372E-4
1.406511610E2,-1.003314275E-3
1.406719952E2,-1.167104580E-3
1.406928293E2,-1.496435609E-3
1.407136634E2,-1.615557354E-3
1.407344975E2,-1.076152781E-3
1.407553316E2,5.726859672E-5
1.407761658E2,1.292885980E-3
1.407969999E2,2.311921446E-3
1.408178340E2,3.301401855E-3
1.408386681E2,4.769201390E-3
1.408595023E2,6.680273451E-3
1.408803364E2,8.440510370E-3
1.409011705E2,9.891650639E-3
1.409220046E2,1.112661324E-2
1.409428387E2,1.207702979E-2
1.409636729E2,1.275052689E-2
1.409845070E2,1.334234700E-2
1.410053411E2,1.384417713E-2
1.410261752E2,1.387205161E-2
1.410470094E2,1.322577335E-2
1.410678435E2,1.206307765E-2
1.410886776E2,1.077382453E-2
1.411095117E2,9.644187056E-3
1.411303458E2,8.473638445E-3
1.411511800E2,6.942644715E-3
1.411720141E2,5.214316770E-3
1.411928482E2,3.728310345E-3
1.412136823E2,2.420919947E-3
1.412345165E2,1.030091662E-3
1.412553506E2,-3.801099374E-4
1.412761847E2,-1.625572680E-3
1.412970188E2,-2.694178838E-3
1.413178529E2,-3.816866549E-3
1.413386871E2,-4.853415769E-3
1.413595212E2,-5.501441658E-3
1.413803553E2,-6.000506226E-3
1.414011894E2,-6.577759050E-3
1.414220236E2,-6.888526492E-3
1.414428577E2,-6.515388377E-3
1.414636918E2,-5.763108842E-3
1.414845259E2,-5.185589660E-3
1.415053601E2,-4.700293764E-3
1.415261942E2,-3.963513300E-3
1.415470283E2,-2.950642491E-3
1.415678624E2,-1.851194771E-3
1.415886965E2,-7.286917535E-4
1.416095307E2,4.618419334E-4
1.416303648E2,1.734389924E-3
1.416511989E2,3.122668713E-3
1.416720330E2,4.624504130E-3
1.416928672E2,6.039470434E-3
1.417137013E2,7.153832354E-3
1.417345354E2,8.107146248E-3
1.417553695E2,9.203468449E-3
1.417762036E2,1.045843400E-2
1.417970378E2,1.159884222E-2
1.418178719E2,1.245815679E-2
1.418387060E2,1.316185948E-2
1.418595401E2,1.380486600E-2
1.418803743E2,1.409478392E-2
1.419012084E2,1.370261237E-2
1.419220425E2,1.274625398E-2
1.419428766E2,1.159198582E-2
1.419637107E2,1.038624346E-2
1.419845449E2,9.039966390E-3
1.420053790E2,7.809155621E-3
1.420262131E2,7.037946954E-3
1.420470472E2,6.373170763E-3
1.420678814E2,5.324657075E-3
1.420887155E2,3.998972476E-3
1.421095496E2,2.823449671E-3
1.421303837E2,1.703462563E-3
1.421512178E2,8.719973266E-5
1.421720520E2,-1.840681536E-3
1.421928861E2,-3.398879431E-3
1.422137202E2,-4.497449845E-3
1.422345543E2,-5.575024523E-3
1.422553885E2,-6.691209506E-3
1.422762226E2,-7.348910905E-3
1.422970567E2,-7.540448569E-3
1.423178908E2,-7.743569091E-3
1.423387250E2,-8.069003001E-3
1.423595591E2,-8.242836222E-3
1.423803932E2,-8.231764659E-3
1.424012273E2,-8.361669257E-3
1.424220614E2,-8.606368676E-3
1.424428956E2,-8.621422574E-3
1.424637297E2,-8.171896450E-3
1.424845638E2,-7.348723710E-3
1.425053979E2,-6.423867308E-3
1.425262321E2,-5.463443696E-3
1.425470662E2,-4.598960280E-3
1.425679003E2,-4.041765817E-3
1.425887344E2,-3.687025281E-3
1.426095685E2,-3.113876097E-3
1.426304027E2,-2.106894273E-3
1.426512368E2,-9.128047386E-4
1.426720709E2,2.438482479E-4
1.426929050E2,1.466770074E-3
1.427137392E2,2.828611061E-3
1.427345733E2,4.050551914E-3
1.427554074E2,5.022825673E-3
1.427762415E2,5.958959926E-3
1.427970756E2,6.819832604E-3
1.428179098E2,7.204525173E-3
1.428387439E2,6.980200298E-3
1.428595780E2,6.620039232E-3
1.428804121E2,6.414833944E-3
1.429012463E2,6.161528639E-3
1.429220804E2,5.671400111E-3
1.429429145E2,4.961350933E-3
1.429637486E2,4.079344682E-3
1.429845827E2,3.049386898E-3
1.430054169E2,2.029348630E-3
1.430262510E2,1.113552134E-3
1.430470851E2,3.178927582E-4
1.430679192E2,-3.452264064E-4
1.430887534E2,-1.023224206E-3
1.431095875E2,-1.752239419E-3
1.431304216E2,-2.163878176E-3
1.431512557E2,-1.899568131E-3
1.431720899E2,-1.168734510E-3
1.431929240E2,-4.874390434E-4
1.432137581E2,-2.967919136E-5
1.432345922E2,6.138407043E-4
1.432554263E2,1.813515089E-3
1.432762605E2,3.308836836E-3
1.432970946E2,4.576235078E-3
1.433179287E2,5.269976333E-3
1.433387628E2,5.466436502E-3
1.433595970E2,5.388626363E-3
1.433804311E2,5.120695103E-3
1.434012652E2,4.791132174E-3
1.434220993E2,4.366703331E-3
1.434429334E2,3.716592211E-3
1.434637676E2,2.728613093E-3
1.434846017E2,1.372688101E-3
1.435054358E2,4.559243098E-5
1.435262699E2,-9.269514121E-4
1.435471041E2,-1.815153053E-3
1.435679382E2,-3.063395852E-3
1.435887723E2,-4.625835456E-3
1.436096064E2,-6.080192514E-3
1.436304405E2,-7.390647661E-3
1.436512747E2,-8.754803799E-3
1.436721088E2,-1.007287018E-2
1.436929429E2,-1.104785316E-2
1.437137770E2,-1.151518337E-2
1.437346112E2,-1.176520437E-2
1.437554453E2,-1.214763056E-2
1.437762794E2,-1.253468916E-2
1.437971135E2,-1.252132468E-2
1.438179476E2,-1.196712162E-2
1.438387818E2,-1.126924902E-2
1.438596159E2,-1.068278961E-2
1.438804500E2,-9.882465936E-3
1.439012841E2,-8.677711710E-3
1.439221183E2,-7.352862507E-3
1.439429524E2,-6.239575334E-3
1.439637865E2,-5.324091762E-3
1.439846206E2,-4.321913235E-3
1.440054548E2,-3.144761780E-3
1.440262889E2,-1.953893108E-3
1.440471230E2,-8.284999058E-4
1.440679571E2,2.750425192E-4
1.440887912E2,1.427268842E-3
1.441096254E2,2.679457422E-3
1.441304595E2,3.971545491E-3
1.441512936E2,5.100276321E-3
1.441721277E2,5.903214216E-3
1.441929619E2,6.334363483E-3
1.442137960E2,6.327994168E-3
1.442346301E2,5.764722824E-3
1.442554642E2,4.810901359E-3
1.442762983E2,3.979725298E-3
1.442971325E2,3.395618871E-3
1.443179666E2,2.651850693E-3
1.443388007E2,1.555012306E-3
1.443596348E2,4.948321148E-4
1.443804690E2,-8.770007844E-5
1.444013031E2,-4.705113824E-4
1.444221372E2,-1.291839522E-3
1.444429713E2,-2.535544336E-3
1.444638054E2,-3.738780972E-3
1.444846396E2,-4.763706122E-3
1.445054737E2,-5.691186525E-3
1.445263078E2,-6.517350674E-3
1.445471419E2,-7.226629183E-3
1.445679761E2,-7.851317525E-3
1.445888102E2,-8.299859241E-3
1.446096443E2,-8.467275649E-3
1.446304784E2,-8.531090803E-3
1.446513125E2,-8.609881625E-3
1.446721467E2,-8.601844311E-3
1.446929808E2,-8.593939245E-3
1.447138149E2,-8.906446397E-3
1.447346490E2,-9.558362886E-3
1.447554832E2,-1.003320143E-2
1.447763173E2,-1.011252217E-2
1.447971514E2,-1.029345021E-2
1.448179855E2,-1.093166787E-2
1.448388197E2,-1.165338606E-2
1.448596538E2,-1.185666118E-2
1.448804879E2,-1.168029010E-2
1.449013220E2,-1.165385451E-2
1.449221561E2,-1.164605655E-2
1.449429903E2,-1.119647175E-2
1.449638244E2,-1.010660268E-2
1.449846585E2,-8.689761162E-3
1.450054926E2,-7.418074645E-3
1.450263268E2,-6.177443080E-3
1.450471609E2,-4.670684226E-3
1.450679950E2,-2.889362862E-3
1.450888291E2,-1.200134633E-3
1.451096632E2,1.080870570E-4
1.451304974E2,1.457482576E-3
1.451513315E2,3.267619992E-3
1.451721656E2,5.264262203E-3
1.451929997E2,6.785165053E-3
1.452138339E2,7.670309395E-3
1.452346680E2,8.382808417E-3
1.452555021E2,9.085321799E-3
1.452763362E2,9.483449161E-3
1.452971703E2,9.402556345E-3
1.453180045E2,8.982466534E-3
1.453388386E2,8.283580653E-3
1.453596727E2,7.315828465E-3
1.453805068E2,6.202967372E-3
1.454013410E2,5.163687281E-3
1.454221751E2,4.479022697E-3
1.454430092E2,4.011214711E-3
1.454638433E2,3.275058232E-3
1.454846774E2,2.123828977E-3
1.455055116E2,1.125706476E-3
1.455263457E2,7.774193073E-4
1.455471798E2,8.044983260E-4
1.455680139E2,8.038909291E-4
1.455888481E2,7.306502666E-4
1.456096822E2,9.205704555E-4
1.456305163E2,1.589127700E-3
1.456513504E2,2.590207849E-3
1.456721846E2,3.693391569E-3
1.456930187E2,4.439305514E-3
1.457138528E2,4.454576410E-3
1.457346869E2,3.964536358E-3
1.457555210E2,3.683340270E-3
1.457763552E2,3.979131114E-3
1.457971893E2,4.369309638E-3
1.458180234E2,4.306262359E-3
1.458388575E2,3.842303529E-3
1.458596917E2,3.381779883E-3
1.458805258E2,3.134483472E-3
1.459013599E2,2.941954881E-3
1.459221940E2,2.347198082E-3
1.459430281E2,1.025833539E-3
1.459638623E2,-6.841989234E-4
1.459846964E2,-2.229027450E-3
1.460055305E2,-3.523140214E-3
1.460263646E2,-4.871621728E-3
1.460471988E2,-6.331322715E-3
1.460680329E2,-7.519126404E-3
1.460888670E2,-8.224205114E-3
1.461097011E2,-8.658548817E-3
1.461305352E2,-9.045585990E-3
1.461513694E2,-9.347317740E-3
1.461722035E2,-9.415477514E-3
1.461930376E2,-9.174244478E-3
1.462138717E2,-8.646974340E-3
1.462347059E2,-7.939713076E-3
1.462555400E2,-7.102287840E-3
1.462763741E2,-6.054149941E-3
1.462972082E2,-4.675335251E-3
1.463180424E2,-2.978426404E-3
1.463388765E2,-1.195082674E-3
1.463597106E2,5.312863505E-4
1.463805447E2,2.280272078E-3
1.464013788E2,3.999130335E-3
1.464222130E2,5.467456300E-3
1.464430471E2,6.734072231E-3
1.464638812E2,8.066046983E-3
1.464847153E2,9.473881684E-3
1.465055495E2,1.068766695E-2
1.465263836E2,1.142541878E-2
1.465472177E2,1.163887884E-2
1.465680518E2,1.127975620E-2
1.465888859E2,1.020231843E-2
1.466097201E2,8.664620109E-3
1.466305542E2,7.117954548E-3
1.466513883E2,5.733437836E-3
1.466722224E2,4.462336190E-3
1.466930566E2,3.191888332E-3
1.467138907E2,1.896943548E-3
1.467347248E2,6.095261197E-4
1.467555589E2,-5.959012778E-4
1.467763930E2,-1.687048469E-3
1.467972272E2,-2.800842281E-3
1.468180613E2,-3.904981306E-3
1.468388954E2,-4.897478502E-3
1.468597295E2,-5.760006607E-3
1.468805637E2,-6.290790625E-3
1.469013978E2,-6.351155229E-3
1.469222319E2,-6.010170095E-3
1.469430660E2,-5.599077791E-3
1.469639001E2,-5.450397730E-3
1.469847343E2,-5.384246353E-3
1.470055684E2,-5.127458833E-3
1.470264025E2,-4.732231610E-3
1.470472366E2,-4.472956061E-3
1.470680708E2,-4.573230632E-3
1.470889049E2,-4.986014217E-3
1.471097390E2,-5.489830859E-3
1.471305731E2,-5.829687230E-3
1.471514073E2,-5.991924554E-3
1.471722414E2,-6.206443533E-3
1.471930755E2,-6.679719314E-3
1.472139096E2,-7.417858578E-3
1.472347437E2,-8.116208017E-3
1.472555779E2,-8.597182110E-3
1.472764120E2,-8.956909180E-3
1.472972461E2,-9.153361432E-3
1.473180802E2,-8.912221529E-3
1.473389144E2,-8.061282337E-3
1.473597485E2,-6.918679923E-3
1.473805826E2,-5.760823376E-3
1.474014167E2,-4.417867865E-3
1.474222508E2,-2.792038023E-3
1.474430850E2,-9.648435516E-4
1.474639191E2,9.199404740E-4
1.474847532E2,2.808454679E-3
1.475055873E2,4.730291665E-3
1.475264215E2,6.533078849E-3
1.475472556E2,8.201280609E-3
1.475680897E2,9.906257503E-3
1.475889238E2,1.154185459E-2
1.476097579E2,1.260474138E-2
1.476305921E2,1.268823072E-2
1.476514262E2,1.211229898E-2
1.476722603E2,1.140763611E-2
1.476930944E2,1.055117697E-2
1.477139286E2,9.309888817E-3
1.477347627E2,7.781179156E-3
1.477555968E2,6.386005320E-3
1.477764309E2,5.408158060E-3
1.477972650E2,4.636374302E-3
1.478180992E2,3.789089154E-3
1.478389333E2,2.797759604E-3
1.478597674E2,1.602368779E-3
1.478806015E2,4.073435557E-4
1.479014357E2,-3.171285789E-4
1.479222698E2,-4.392545961E-4
1.479431039E2,-1.974698680E-4
1.479639380E2,2.826115233E-4
1.479847722E2,9.941813769E-4
1.480056063E2,1.909950050E-3
1.480264404E2,3.106812248E-3
1.480472745E2,4.517667927E-3
1.480681086E2,5.664939061E-3
1.480889428E2,6.175324321E-3
1.481097769E2,6.351150572E-3
1.481306110E2,6.748178042E-3
1.481514451E2,7.333791815E-3
1.481722793E2,7.515738253E-3
1.481931134E2,7.090649102E-3
1.482139475E2,6.560740061E-3
1.482347816E2,6.249614991E-3
1.482556157E2,5.796881393E-3
1.482764499E2,4.796474241E-3
1.482972840E2,3.314673435E-3
1.483181181E2,1.587169711E-3
1.483389522E2,-2.244180068E-4
1.483597864E2,-2.176292008E-3
1.483806205E2,-4.394508898E-3
1.484014546E2,-6.587207317E-3
1.484222887E2,-8.355448022E-3
1.484431228E2,-9.641240351E-3
1.484639570E2,-1.058841683E-2
1.484847911E2,-1.123619732E-2
1.485056252E2,-1.156923641E-2
1.485264593E2,-1.161150821E-2
1.485472935E2,-1.120752841E-2
1.485681276E2,-1.030162349E-2
1.485889617E2,-9.092386812E-3
1.486097958E2,-7.791358978E-3
1.486306299E2,-6.387519650E-3
1.486514641E2,-4.684268963E-3
1.486722982E2,-2.639904153E-3
1.486931323E2,-4.829993122E-4
1.487139664E2,1.468793489E-3
1.487348006E2,3.353639739E-3
1.487556347E2,5.408668891E-3
1.487764688E2,7.285908796E-3
1.487973029E2,8.729594760E-3
1.488181371E2,1.001094095E-2
1.488389712E2,1.137067936E-2
1.488598053E2,1.269624941E-2
1.488806394E2,1.379822753E-2
1.489014735E2,1.444406994E-2
1.489223077E2,1.432560477E-2
1.489431418E2,1.338879950E-2
1.489639759E2,1.187169738E-2
1.489848100E2,1.017961092E-2
1.490056442E2,8.582249284E-3
1.490264783E2,7.074814755E-3
1.490473124E2,5.734450649E-3
1.490681465E2,4.789919592E-3
1.490889806E2,4.141924903E-3
1.491098148E2,3.228274640E-3
1.491306489E2,1.850756817E-3
1.491514830E2,4.867252719E-4
1.491723171E2,-5.032984191E-4
1.491931513E2,-1.290587010E-3
1.492139854E2,-2.197089139E-3
1.492348195E2,-3.230984556E-3
1.492556536E2,-4.059909377E-3
1.492764877E2,-4.367116373E-3
1.492973219E2,-4.266145639E-3
1.493181560E2,-4.240335897E-3
1.493389901E2,-4.416384734E-3
1.493598242E2,-4.514580593E-3
1.493806584E2,-4.468173720E-3
1.494014925E2,-4.390317481E-3
1.494223266E2,-4.439951852E-3
1.494431607E2,-4.839378875E-3
1.494639948E2,-5.677419249E-3
1.494848290E2,-6.820051931E-3
1.495056631E2,-8.026901633E-3
1.495264972E2,-9.056180716E-3
1.495473313E2,-9.752796963E-3
1.495681655E2,-1.022915170E-2
1.495889996E2,-1.074608229E-2
1.496098337E2,-1.130294241E-2
1.496306678E2,-1.163199358E-2
1.496515020E2,-1.154362876E-2
1.496723361E2,-1.090541855E-2
1.496931702E2,-9.663993493E-3
1.497140043E2,-8.056312799E-3
1.497348384E2,-6.261303090E-3
1.497556726E2,-4.241368268E-3
1.497765067E2,-2.043993445E-3
1.497973408E2,1.566383289E-4
1.498181749E2,2.358641010E-3
1.498390091E2,4.776231479E-3
1.498598432E2,7.296996191E-3
1.498806773E2,9.396843612E-3
1.499015114E2,1.074383594E-2
1.499223455E2,1.176746376E-2
1.499431797E2,1.310897991E-2
1.499640138E2,1.440309733E-2
1.499848479E2,1.482916996E-2
1.500056820E2,1.427600347E-2
1.500265162E2,1.310250908E-2
1.500473503E2,1.152414363E-2
1.500681844E2,9.625219740E-3
1.500890185E2,7.571957074E-3
1.501098526E2,5.459887907E-3
1.501306868E2,3.243723651E-3
1.501515209E2,9.000858408E-4
1.501723550E2,-1.468315138E-3
1.501931891E2,-3.588849679E-3
1.502140233E2,-5.190622061E-3
1.502348574E2,-6.349027622E-3
1.502556915E2,-7.297885604E-3
1.502765256E2,-7.918159477E-3
1.502973597E2,-7.865468040E-3
1.503181939E2,-7.037318312E-3
1.503390280E2,-5.796480924E-3
1.503598621E2,-4.553995095E-3
1.503806962E2,-3.172607394E-3
1.504015304E2,-1.426828676E-3
1.504223645E2,4.070773721E-4
1.504431986E2,2.088143956E-3
1.504640327E2,3.752429504E-3
1.504848669E2,5.476655904E-3
1.505057010E2,7.018634118E-3
1.505265351E2,8.143008687E-3
1.505473692E2,8.904106915E-3
1.505682033E2,9.360900149E-3
1.505890375E2,9.546983987E-3
1.506098716E2,9.452333674E-3
1.506307057E2,8.718803525E-3
1.506515398E2,6.967607886E-3
1.506723740E2,4.526066594E-3
1.506932081E2,2.178992145E-3
1.507140422E2,3.455468686E-5
1.507348763E2,-2.406291431E-3
1.507557104E2,-5.385872442E-3
1.507765446E2,-8.427445777E-3
1.507973787E2,-1.085150428E-2
1.508182128E2,-1.270483527E-2
1.508390469E2,-1.431283727E-2
1.508598811E2,-1.572278142E-2
1.508807152E2,-1.661427319E-2
1.509015493E2,-1.668251306E-2
1.509223834E2,-1.607374474E-2
1.509432175E2,-1.499354187E-2
1.509640517E2,-1.358971000E-2
1.509848858E2,-1.177331246E-2
1.510057199E2,-9.406180121E-3
1.510265540E2,-6.850759499E-3
1.510473882E2,-4.507757258E-3
1.510682223E2,-2.177376300E-3
1.510890564E2,5.639117444E-4
1.511098905E2,3.541800193E-3
1.511307246E2,6.245350465E-3
1.511515588E2,8.472187445E-3
1.511723929E2,1.036850363E-2
1.511932270E2,1.226371527E-2
1.512140611E2,1.415822189E-2
1.512348953E2,1.554192975E-2
1.512557294E2,1.603865996E-2
1.512765635E2,1.575863361E-2
1.512973976E2,1.482016500E-2
1.513182318E2,1.332735457E-2
1.513390659E2,1.163762994E-2
1.513599000E2,9.989123791E-3
1.513807341E2,8.390183561E-3
1.514015682E2,6.710671820E-3
1.514224024E2,4.998906516E-3
1.514432365E2,3.534412477E-3
1.514640706E2,2.317188308E-3
1.514849047E2,1.202684478E-3
1.515057389E2,1.595416688E-4
1.515265730E2,-5.974678788E-4
1.515474071E2,-9.560071048E-4
1.515682412E2,-1.206782414E-3
1.515890753E2,-1.482170075E-3
1.516099095E2,-1.743197208E-3
1.516307436E2,-1.999809407E-3
1.516515777E2,-2.216153545E-3
1.516724118E2,-2.296955790E-3
1.516932460E2,-2.224098425E-3
1.517140801E2,-2.045070985E-3
1.517349142E2,-1.794281183E-3
1.517557483E2,-1.674608910E-3
1.517765824E2,-1.746723894E-3
1.517974166E2,-1.924600103E-3
1.518182507E2,-2.422387013E-3
1.518390848E2,-3.449329175E-3
1.518599189E2,-4.868055228E-3
1.518807531E2,-6.315325387E-3
1.519015872E2,-7.522363681E-3
1.519224213E2,-8.443130180E-3
1.519432554E2,-9.081172757E-3
1.519640895E2,-9.484017268E-3
1.519849237E2,-9.652549401E-3
1.520057578E2,-9.390512481E-3
1.520265919E2,-8.556451648E-3
1.520474260E2,-7.246517576E-3
1.520682602E2,-5.655761808E-3
1.520890943E2,-3.903645091E-3
1.521099284E2,-1.957815839E-3
1.521307625E2,1.704961178E-4
1.521515967E2,2.451176522E-3
1.521724308E2,5.028640851E-3
1.521932649E2,7.843025960E-3
1.522140990E2,1.041814592E-2
1.522349331E2,1.245421637E-2
1.522557673E2,1.410350762E-2
1.522766014E2,1.540809497E-2
1.522974355E2,1.617669314E-2
1.523182696E2,1.656004600E-2
1.523391038E2,1.680882648E-2
1.523599379E2,1.650462672E-2
1.523807720E2,1.512636524E-2
1.524016061E2,1.302357391E-2
1.524224402E2,1.077117026E-2
1.524432744E2,8.305639029E-3
1.524641085E2,5.488446448E-3
1.524849426E2,2.653756645E-3
1.525057767E2,-1.074606553E-5
1.525266109E2,-2.692502225E-3
1.525474450E2,-5.183729343E-3
1.525682791E2,-6.911369041E-3
1.525891132E2,-7.818095386E-3
1.526099473E2,-8.263973519E-3
1.526307815E2,-8.260005154E-3
1.526516156E2,-7.734195329E-3
1.526724497E2,-7.081329823E-3
1.526932838E2,-6.517061032E-3
1.527141180E2,-5.555725656E-3
1.527349521E2,-3.802187275E-3
1.527557862E2,-1.706740819E-3
1.527766203E2,1.144604757E-4
1.527974544E2,1.775221433E-3
1.528182886E2,3.660320304E-3
1.528391227E2,5.739843473E-3
1.528599568E2,7.582363673E-3
1.528807909E2,8.822063915E-3
1.529016251E2,9.418537840E-3
1.529224592E2,9.479034692E-3
1.529432933E2,9.112916887E-3
1.529641274E2,8.309552446E-3
1.529849616E2,6.956563331E-3
1.530057957E2,5.001960322E-3
1.530266298E2,2.660623984E-3
1.530474639E2,1.458970364E-4
1.530682980E2,-2.571815159E-3
1.530891322E2,-5.523591302E-3
1.531099663E2,-8.656377904E-3
1.531308004E2,-1.169350185E-2
1.531516345E2,-1.440255716E-2
1.531724687E2,-1.671719179E-2
1.531933028E2,-1.862651855E-2
1.532141369E2,-2.005945146E-2
1.532349710E2,-2.063399926E-2
1.532558051E2,-2.035972476E-2
1.532766393E2,-1.953729987E-2
1.532974734E2,-1.813782007E-2
1.533183075E2,-1.630622521E-2
1.533391416E2,-1.442452800E-2
1.533599758E2,-1.259864867E-2
1.533808099E2,-1.050373912E-2
1.534016440E2,-8.094922639E-3
1.534224781E2,-5.781796761E-3
1.534433122E2,-3.531150520E-3
1.534641464E2,-9.361240664E-4
1.534849805E2,1.975225750E-3
1.535058146E2,4.745210987E-3
1.535266487E2,6.994412746E-3
1.535474829E2,8.545689285E-3
1.535683170E2,9.582897648E-3
1.535891511E2,1.039070077E-2
1.536099852E2,1.077513956E-2
1.536308193E2,1.029129699E-2
1.536516535E2,8.745235391E-3
1.536724876E2,6.695178803E-3
1.536933217E2,5.075246096E-3
1.537141558E2,4.041156732E-3
1.537349900E2,3.019573633E-3
1.537558241E2,1.725195325E-3
1.537766582E2,4.710118810E-4
1.537974923E2,-6.565294461E-4
1.538183265E2,-1.971866703E-3
1.538391606E2,-3.459239379E-3
1.538599947E2,-4.873942584E-3
1.538808288E2,-6.152370013E-3
1.539016629E2,-7.185178343E-3
1.539224971E2,-7.806272712E-3
1.539433312E2,-8.258370683E-3
1.539641653E2,-8.880276233E-3
1.539849994E2,-9.522447363E-3
1.540058336E2,-9.934032336E-3
1.540266677E2,-1.013569720E-2
1.540475018E2,-1.040746644E-2
1.540683359E2,-1.090635359E-2
1.540891700E2,-1.137996837E-2
1.541100042E2,-1.178223081E-2
